,TEXT,label,Contains URL,Contains Monetary Characters,Classification
10090,bishan lar nearer... no need buy so early cos if buy now i gotta park my car...,0,0,0,not spam
10091,yep get with the program. you're slacking.,0,0,0,not spam
10092,he says hi and to get your ass back to south tampa (preferably at a kegger),0,0,0,not spam
10093,"was really good to see you the other day dudette, been missing you!",0,0,0,not spam
10094,"sorry, i will call later..i am in a meeting..",0,0,0,not spam
10095,host-based idps for linux systems.,0,0,0,not spam
10096,yeah i imagine he would be really gentle. unlike the other docs who treat their patients like turkeys.,0,0,0,not spam
10097,mum ask ü to buy food home...,0,0,0,not spam
10098,where are you ? what are you doing ? are yuou working on getting the pc to your mom's ? did you find a spot that it would work ? i need you,0,0,0,not spam
10099,i cant pick the phone right now. call u back later,0,0,0,not spam
10100,i just cooked a rather nice salmon a la you,0,0,0,not spam
10101,he like not v shock leh. cos telling shuhui is like telling leona also. like dat almost all know liao. he got ask me abt ur reaction lor.,0,0,0,not spam
10102,i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me..,0,0,0,not spam
10103,just wanted to say holy shit you guys weren't kidding about this bud,0,0,0,not spam
10104,"hi. hope ur day * good! back from walk, table booked for half eight. let me know when ur coming over.",0,1,0,not spam
10105,noice. text me when you're here,0,0,0,not spam
10106,gokila is talking with you aha:),0,0,0,not spam
10107,hey what how about your project. started aha da.,0,0,0,not spam
10108,was actually about to send you a reminder today. have a wonderful weekend,0,0,0,not spam
10109,really do hope the work doesnt get stressful. have a gr8 day.,0,0,0,not spam
10110,so li hai... me bored now da lecturer repeating last weeks stuff waste time...,0,0,0,not spam
10111,pls give her the food preferably pap very slowly with loads of sugar. you can take up to an hour to give it. and then some water. very very slowly.,0,0,0,not spam
10112,u sure u can't take any sick time?,0,0,0,not spam
10113,but i dint slept in afternoon.,0,0,0,not spam
10114,what is important is that you prevent dehydration by giving her enough fluids,0,0,0,not spam
10115,"	as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with � 1500 bonus prize, call 09066364589",1,0,1,spam
10116,how abt making some of the pics bigger?,0,0,0,not spam
10117,"i wonder if your phone battery went dead ? i had to tell you, i love you babe",0,0,0,not spam
10118,happy new year. hope you are having a good semester,0,0,0,not spam
10119,pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. pls holla back,0,0,0,not spam
10120,we can make a baby in yo tho,0,0,0,not spam
10121,"atm block:dear customer, due to our system upgrade your atm card has just been bl0cked. to re-activate call customer care for help 8927307655 now.",1,0,0,spam
10122,please sen :)my kind advice :-)please come here and try:-),0,1,0,not spam
10123,my friends use to call the same.,0,0,0,not spam
10124,"they said if its gonna snow, it will start around 8 or 9 pm tonite! they are predicting an inch of accumulation.",0,0,0,not spam
10125,ok i msg u b4 i leave my house.,0,0,0,not spam
10126,:-) yeah! lol. luckily i didn't have a starring role like you!,0,0,0,not spam
10127,	u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094565,1,0,0,spam
10128,go fool dont cheat others ok,0,0,0,not spam
10129,ok then i'll let him noe later n ask him call u tmr...,0,0,0,not spam
10130,"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0,0,0,not spam
10131,i've told him that i've returned it. that should i re order it.,0,0,0,not spam
10132,ya:)going for restaurant..,0,0,0,not spam
10133,i am in revage theatre now. . going to watch kalapani in a few minutes,0,0,0,not spam
10134,was gr8 to see that message. so when r u leaving? congrats dear.,0,0,0,not spam
10135,i dont thnk its a wrong calling between us..hope u understand,0,0,0,not spam
10136,we walked from my moms. right on stagwood pass right on winterstone left on victors hill. address is &lt;#&gt;,0,0,0,not spam
10137,as per your request 'melle melle (oru minnaminunginte nurungu vettam)' has been set as your callertune for all callers. press *9 to copy your friends callertune,0,0,0,not spam
10138,so what do you guys do.,0,0,0,not spam
10139,txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop www.gamb.tv,1,1,1,spam
10140,getting tickets 4 walsall tue 6 th march. my mate is getting me them on sat. ill pay my treat. want 2 go. txt bak .terry,0,0,1,not spam
10141,pansy! you've been living in a jungle for two years! its my driving you should be more worried about!,0,0,0,not spam
10142,the guy did some bitching but i acted like i'd be interested in buying something else next week and he gave it to us for free,0,0,1,not spam
10143,i have a date on sunday with somebody i know!!,0,0,0,not spam
10144,"i want to show you the world, princess :) how about europe?",0,0,0,not spam
10145,i don't want you to leave. but i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,0,0,0,not spam
10146,wylie update: my weed dealer carlos went to freedom and had a class with lunsford,0,0,1,not spam
10147,ard 530 lor. i ok then message ü lor.,0,0,0,not spam
10148,rajni....pls do me a favour. pls convey my birthday wishes to nitya.,0,0,0,not spam
10149,lol you won't feel bad when i use her money to take you out to a steak dinner =d,0,0,1,not spam
10150,poor girl can't go one day lmao,0,0,0,not spam
10151,omg i want to scream. i weighed myself and i lost more weight! woohoo!,0,0,0,not spam
10152,sms auction you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,0,1,1,not spam
10153,u will switch your fone on dammit!!,0,0,0,not spam
10154,have you started in skye,0,0,0,not spam
10155,"loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956669 or text back 'help'",0,1,1,not spam
10156,keep yourself safe for me because i need you and i miss you already and i envy everyone that see's you in real life,0,0,0,not spam
10157,my tuition is at 330. hm we go for the 1120 to 1205 one? do you mind?,0,0,0,not spam
10158,hope you are feeling great. pls fill me in. abiola,0,0,0,not spam
10159,dai i downloaded but there is only exe file which i can only run that exe after installing.,0,0,0,not spam
10160,"the gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",0,0,0,not spam
10161,ranjith cal drpd deeraj and deepak 5min hold,0,0,0,not spam
10162,pls send me your address sir.,0,0,0,not spam
10163,"shop till u drop, is it you, either 10k, 5k, £500 cash or £100 travel voucher, call now, 09064011000. ",1,0,1,spam
10164,nirala launches aspire  - noida extn 2/3/4 bhk  - no emi for 30 mnths  - corporate rates available  - hurry for best locations contact 9560090095,0,1,0,not spam
10165,yo im right by yo work,0,0,0,not spam
10166,have you ever had one foot before?,0,0,0,not spam
10167,i sent lanre fakeye's eckankar details to the mail box,0,0,0,not spam
10168,i'm at work. please call when its possible�,0,0,0,not spam
10169,my trip was ok but quite tiring lor. uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,0,0,0,not spam
10170,"bangbabes ur order is on the way. u should receive a service msg 2 download ur content. if u do not, goto wap. bangb. tv on ur mobile internet/service menu",1,1,0,spam
10171,now i'm going for lunch.,0,0,0,not spam
10172,i'm glad. you are following your dreams.,0,0,0,not spam
10173,if i get there before you after your ten billion calls and texts so help me god,0,0,0,not spam
10174,"k, wen ur free come to my home and also tel vikky i hav sent mail to him also.. better come evening il be free today aftr 6pm..:-)",0,1,1,not spam
10175,i wont. so wat's wit the guys,0,0,0,not spam
10176,"refer to pg 2 of todays hindustan times universal group launches shops in market square at golf course extn road, gurgaon vishal batra investments 9810193057",0,0,0,not spam
10177,i am in hospital dear. . i will call u back later,0,0,0,not spam
10178,"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up... ",0,0,0,not spam
10179,"nothing. i meant that once the money enters your account here, the bank will remove its flat rate. someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. so the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0,0,1,not spam
10180,oh gei. that happend to me in tron. maybe ill dl it in 3d when its out,0,0,0,not spam
10181,sorry * was at the grocers.,0,0,0,not spam
10182,i can do that! i want to please you both inside and outside the bedroom...,0,0,0,not spam
10183,ya! when are ü taking ure practical lessons? i start in june..,0,0,0,not spam
10184,wanna get laid 2nite? want real dogging locations sent direct to ur mobile? join the uk's largest dogging network. txt park to 69696 now! nyt. ec2a. 3lp £1.50/msg,0,1,1,not spam
10185,she ran off with a younger man. we will make pretty babies together :),0,0,0,not spam
10186,"fuuuuck i need to stop sleepin, sup",0,0,0,not spam
10187,"thanks again for your reply today. when is ur visa coming in. and r u still buying the gucci and bags. my sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. later sha.",0,1,1,not spam
10188,great princess! i love giving and receiving oral. doggy style is my fave position. how about you? i enjoy making love  &lt;#&gt;  times per night :),0,0,0,not spam
10189,you'll not rcv any more msgs from the chat svc. for free hardcore services text go to: 69988 if u get nothing u must age verify with yr network & try again,0,0,1,not spam
10190,"freemsg: claim ur 250 sms messages-text ok to 84025 now!use web2mobile 2 ur mates etc. join txt250.com for 1.50p/wk. t&c box139, la32wu. 16 . remove txtx or stop",0,1,1,not spam
10191,wow! the boys r back. take that 2007 uk tour. win vip tickets & pre-book with vip club. txt club to 81303. trackmarque ltd info@vipclub4u.,0,0,1,not spam
10192,"that's cool he'll be here all night, lemme know when you're around",0,0,0,not spam
10193,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938766,1,0,1,spam
10194,"sorry, u need to wait",0,0,0,not spam
10195,"i'm going  home soon and i don't want to talk to u anymore tonight, k? i've cried enough today.",0,0,0,not spam
10196,"science tells that chocolate will melt under the sunlight. please don't walk under the sunlight. bcoz,i don't want to loss a sweet friend.",0,0,0,not spam
10197,wat time ü wan today?,0,0,0,not spam
10198,fyi i'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,0,0,0,not spam
10199,ü v ma fan...,0,0,0,not spam
10200,we left already we at orchard now.,0,0,0,not spam
10201,todays voda numbers ending with 7634 are selected to receive a £350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,0,1,spam
10202,today am going to college so am not able to atten the class.,0,0,0,not spam
10203,"tick, tick, tick ... babe",0,0,0,not spam
10204,now thats going to ruin your thesis!,0,0,0,not spam
10205,dear reached railway. what happen to you,0,0,0,not spam
10206,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 7044518857 now! ",1,0,1,spam
